age,attr1,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr2,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr3,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr4,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr5,attr50,attr51,attr6,attr7,attr8,attr9,capital,distance,gender,paid_contributions_1,paid_contributions_2,paid_contributions_3,paid_contributions_4,paid_contributions_5,patient_type,residence,satisfied,spouse
0.83,0.505,0.343,0.899,0.182,0.384,0.424,0.424,0.808,0.859,0.323,0.687,0.162,0.202,0.697,0.889,0.333,0.798,0.96,0.919,0.232,0.242,0.374,0.606,0.455,0.576,0.071,0.242,0.323,0.172,0.788,0.788,0.141,0.717,0.212,0.586,0.04,0.404,0.788,0.071,0.394,0.253,0.061,0.354,0.192,0.98,0.556,0.606,0.333,0.909,0.141,0.505,0.193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.61,0.566,0.444,0.444,0.747,0.131,0.212,0.949,0.687,0.707,0.323,0.879,0.778,0.535,0.515,0.061,0.384,0.283,0.051,0.485,0.333,0.98,0.535,0.545,0.818,0.343,0.606,0.263,0.758,0.283,0.545,0.273,0.545,0.879,0.99,0.798,0.657,0.434,0.051,0.475,0.212,0.808,0.909,0.394,0.354,0.646,0.303,0.172,0.242,0.313,0.697,0.0,0.022,0.72,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.73,0.98,0.152,0.97,0.172,0.212,0.616,0.212,0.04,0.727,0.404,0.99,0.051,0.354,0.687,0.556,0.909,0.263,0.0,0.586,0.414,0.313,0.768,0.404,0.384,0.788,0.737,0.626,0.525,0.465,0.081,0.162,0.737,0.828,0.879,0.909,0.667,0.525,0.051,0.798,0.626,0.101,0.97,0.374,0.596,0.939,0.374,0.909,0.677,0.212,0.657,0.737,0.019,0.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.79,0.172,0.071,0.0,0.525,0.394,0.192,0.707,0.667,0.889,0.475,0.141,0.798,0.404,0.404,0.394,0.071,0.838,0.263,0.172,0.081,0.657,0.485,0.949,0.556,1.0,0.293,0.182,0.838,0.687,0.424,1.0,0.061,0.04,0.586,0.606,0.869,0.364,0.626,0.061,0.828,0.818,0.626,0.0,0.01,0.616,0.505,0.576,0.687,0.0,0.475,0.071,0.081,0.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.83,0.242,0.333,0.455,0.515,0.343,0.697,0.99,0.192,0.98,0.172,0.636,0.394,0.889,0.485,0.475,0.758,0.111,0.384,0.152,0.566,0.606,0.495,0.404,0.737,0.374,0.626,0.182,0.525,0.848,0.172,0.97,0.586,0.444,0.889,0.475,0.566,0.535,0.354,0.758,0.657,0.121,0.192,0.636,0.556,0.929,0.707,0.475,0.253,0.404,0.96,0.505,0.221,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.74,0.818,0.98,0.576,0.667,0.97,0.717,0.798,0.515,0.02,0.131,0.879,0.899,0.535,0.455,0.394,0.667,0.818,0.242,0.939,0.313,0.768,0.465,0.293,0.172,0.545,0.657,0.646,0.929,0.939,0.424,0.939,0.384,0.515,0.788,0.818,0.444,0.283,0.879,0.586,0.677,0.889,0.96,0.131,0.737,0.111,0.939,0.747,0.01,0.242,0.455,0.818,0.144,0.56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.82,0.475,0.737,0.071,0.646,0.545,0.778,0.111,0.545,0.818,0.172,0.0,0.899,0.485,0.636,0.717,0.677,0.879,0.152,0.818,0.404,0.869,0.818,0.152,0.758,0.384,0.657,0.384,0.394,0.081,0.535,0.051,0.01,0.586,0.313,0.03,0.707,0.99,0.141,0.515,0.808,0.808,0.778,0.263,0.313,0.222,1.0,0.081,0.374,0.141,0.283,0.727,0.139,0.64,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.98,0.071,0.808,0.828,0.566,0.02,0.202,0.303,0.505,0.97,0.566,0.333,0.293,0.96,0.697,0.96,0.242,0.485,0.828,0.384,0.717,0.444,0.646,0.949,0.667,0.909,0.263,0.97,0.354,0.687,0.343,0.091,0.667,0.192,0.525,0.313,0.556,0.737,0.576,0.414,0.586,0.566,0.04,0.859,0.859,0.091,0.657,0.97,0.364,0.333,0.051,0.263,0.228,0.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.94,0.263,0.465,0.081,0.222,0.081,0.475,0.455,0.899,0.212,0.424,0.808,0.444,0.495,0.758,0.626,0.051,0.556,0.707,0.97,0.222,0.091,0.232,0.576,0.96,0.556,0.626,0.333,0.949,0.091,0.04,0.889,0.434,0.384,0.727,0.465,0.697,0.111,0.04,0.434,0.333,0.566,0.192,0.061,0.384,0.889,0.303,0.162,0.737,0.293,0.434,0.03,0.058,0.87,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.74,0.869,0.97,0.192,0.818,0.768,0.222,0.727,0.061,0.96,0.071,0.485,0.606,0.535,0.051,0.424,0.485,0.818,0.889,0.879,0.677,0.061,0.939,0.657,0.778,0.97,0.535,0.323,0.909,0.222,0.374,0.0,0.222,0.253,0.717,0.818,0.394,0.111,0.687,0.121,0.02,0.96,0.949,0.182,0.111,0.879,0.889,0.859,0.657,0.596,0.758,0.879,0.136,0.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.98,0.859,0.677,0.606,0.97,0.768,0.869,0.737,0.162,0.152,0.99,0.04,0.162,0.697,0.515,0.636,0.586,0.717,0.061,0.525,0.566,0.717,0.96,0.061,0.606,0.212,0.495,0.535,0.061,0.818,0.051,0.939,0.212,0.333,0.657,0.273,0.717,0.343,0.172,0.121,0.616,0.586,0.505,0.111,0.949,0.899,0.071,0.616,0.859,0.414,0.576,0.263,0.125,0.86,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1.0,0.202,0.758,0.444,0.182,0.899,0.929,0.475,0.141,0.212,0.202,0.091,0.051,0.646,0.798,0.606,0.717,0.162,0.838,0.677,0.515,0.596,0.889,0.495,0.465,0.434,0.616,0.242,0.737,0.778,0.869,0.03,0.747,0.232,0.434,0.727,0.566,0.667,0.727,0.626,0.606,0.596,0.03,1.0,0.788,0.889,0.03,0.495,0.596,0.121,0.01,0.485,0.298,0.79,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.82,0.525,0.475,0.273,0.101,0.737,0.152,0.172,0.202,0.091,0.384,0.949,0.798,0.434,0.283,0.848,0.646,0.879,0.939,0.242,0.404,0.697,0.384,0.283,0.798,0.101,0.545,0.505,0.323,0.778,0.758,0.333,0.293,0.525,0.434,0.727,0.96,0.778,0.242,0.899,0.636,0.949,0.141,0.273,0.798,0.949,0.192,0.768,0.101,0.727,0.879,0.242,0.246,0.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.93,0.596,0.374,0.465,0.051,0.687,0.96,0.778,0.242,0.495,0.889,0.657,1.0,0.02,0.253,0.697,0.808,0.717,0.949,0.606,0.091,0.404,0.727,0.556,0.939,0.02,0.869,0.657,0.273,0.465,0.04,0.061,0.515,0.636,0.485,0.394,0.929,0.263,0.545,1.0,0.152,0.091,0.737,0.394,0.535,0.394,0.152,0.848,0.242,0.232,0.949,0.768,0.217,0.17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.9,0.293,0.182,0.596,0.899,0.889,0.495,0.111,0.657,0.788,0.788,0.899,0.242,0.131,0.121,0.667,0.172,0.263,0.202,0.293,0.303,0.465,0.556,1.0,0.99,0.929,0.152,0.293,0.485,0.505,0.242,0.768,0.404,0.444,0.434,0.364,0.242,1.0,0.788,0.909,0.707,0.727,0.758,0.485,0.626,0.374,0.576,0.071,0.465,0.475,0.414,0.313,0.068,0.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.93,0.455,0.293,0.222,0.556,0.626,0.253,0.99,0.657,0.525,0.747,0.99,0.98,0.303,0.323,0.384,0.283,0.172,0.869,0.182,0.949,0.899,0.707,0.071,1.0,0.838,0.02,0.909,0.98,0.101,0.182,0.889,0.96,0.485,0.071,0.384,0.394,0.646,0.121,0.768,0.798,0.333,0.869,0.515,0.566,0.909,0.111,0.778,0.384,0.455,1.0,0.071,0.258,0.89,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.8,0.737,0.162,0.343,0.869,0.03,0.667,0.505,0.374,0.747,0.051,0.051,0.636,0.808,0.404,0.909,0.242,0.162,0.798,0.101,0.828,0.747,0.566,0.636,0.414,0.919,0.263,0.202,0.535,0.96,0.535,0.697,0.848,0.778,0.768,0.141,0.576,0.455,1.0,0.838,0.707,0.303,0.899,0.808,0.606,0.141,0.101,0.515,0.131,0.636,0.303,0.768,0.272,0.57,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.8,0.566,0.101,0.636,0.333,0.98,0.091,0.182,0.889,0.98,0.99,0.323,0.798,0.717,0.687,0.747,0.98,0.131,0.182,0.667,0.677,0.859,0.556,0.222,0.848,0.616,0.091,0.717,0.586,0.848,0.374,0.495,0.586,0.303,0.828,0.242,0.0,0.566,0.263,0.798,0.03,0.758,0.899,0.333,0.758,0.636,0.869,0.798,0.384,0.586,0.192,0.121,0.189,0.57,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.72,0.707,0.354,0.051,0.02,0.404,0.646,0.455,0.848,0.859,0.323,0.182,0.747,0.01,0.323,0.768,0.01,0.646,0.596,0.939,0.616,0.061,0.566,0.323,0.121,0.01,0.01,0.101,0.525,0.374,0.273,0.02,0.808,0.636,0.394,0.263,0.949,0.535,0.97,0.576,0.919,0.717,0.242,0.919,0.434,0.909,0.111,0.152,0.141,0.253,0.283,0.232,0.034,0.47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.95,0.778,0.465,0.657,0.535,0.596,0.97,0.747,0.343,0.869,0.838,0.646,0.081,0.798,0.283,0.212,0.131,0.677,0.0,0.697,0.404,0.081,0.071,0.788,0.677,0.131,0.566,0.727,0.828,0.293,0.162,0.556,0.545,0.687,0.152,0.212,0.141,0.758,0.172,0.354,0.949,0.141,0.616,0.414,0.141,0.899,0.717,0.939,0.788,0.515,0.515,0.596,0.034,0.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.8,0.758,0.091,0.354,0.545,0.717,0.495,0.717,0.091,0.475,0.919,0.455,0.081,0.556,0.394,0.495,0.182,0.667,0.859,0.0,0.97,0.04,0.556,0.354,0.455,0.515,0.657,0.727,0.556,0.283,0.071,0.333,0.616,0.182,0.01,0.485,0.091,0.96,0.566,0.919,0.667,0.051,0.798,0.091,0.434,0.778,0.293,0.576,0.465,0.626,0.545,0.091,0.12,0.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.96,0.141,0.273,0.202,0.455,0.707,0.556,0.818,0.788,0.141,0.475,0.465,0.909,0.788,0.586,0.485,0.525,0.697,0.394,0.859,0.808,0.828,0.717,0.505,0.98,0.313,0.343,0.455,0.818,0.414,0.232,0.101,0.404,0.646,0.152,0.99,0.0,0.949,0.424,0.02,0.919,0.364,0.475,0.323,0.525,0.354,0.242,0.081,0.172,0.96,0.909,0.02,0.123,0.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.75,0.98,0.899,0.828,0.879,0.677,0.859,0.687,0.535,0.909,0.051,0.02,0.232,0.02,0.798,0.071,0.222,0.323,0.505,0.263,0.616,0.313,0.778,0.899,0.899,0.404,0.646,0.192,0.182,0.616,0.586,0.0,0.636,0.141,0.232,0.505,0.626,0.869,0.626,0.717,0.03,0.838,0.96,0.424,0.283,0.596,0.586,0.424,0.879,0.859,0.101,0.414,0.023,0.61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,0.869,0.515,0.626,1.0,0.677,0.788,0.404,0.202,0.384,0.727,0.172,0.657,0.313,0.788,0.384,0.535,0.293,0.515,0.404,0.364,0.293,0.96,0.737,0.172,0.929,0.929,0.172,0.04,0.889,0.071,0.768,0.889,0.838,0.606,0.99,0.616,0.273,0.758,0.394,0.101,0.141,0.909,0.273,0.737,0.737,0.354,0.465,0.576,0.747,0.061,0.586,0.206,0.54,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.79,0.121,0.172,0.515,0.475,0.596,0.182,0.273,0.121,0.97,0.475,0.061,0.98,0.788,0.838,0.848,0.323,0.626,0.232,0.02,0.374,0.98,0.242,0.717,0.444,0.758,0.535,0.424,0.404,0.242,0.98,0.99,0.03,0.323,0.404,0.02,0.889,0.515,0.606,0.697,0.808,0.04,0.162,0.576,0.364,0.131,0.384,0.141,0.636,0.566,0.687,0.495,0.184,0.87,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.7,0.717,0.283,0.343,0.354,0.97,0.596,0.545,0.394,0.616,0.071,0.202,0.253,0.111,0.545,0.04,0.909,0.162,0.96,0.384,0.515,0.263,0.182,0.343,0.626,0.99,0.899,0.727,1.0,0.707,1.0,0.444,0.646,0.485,0.667,0.283,0.152,0.111,0.818,0.01,0.879,0.727,0.556,0.768,0.758,0.162,0.606,0.606,0.535,0.222,0.798,0.646,0.179,0.29,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.95,0.162,0.909,0.465,0.808,0.667,0.333,0.404,0.354,0.202,0.313,0.394,0.273,0.03,0.455,0.051,0.808,0.97,0.818,0.788,0.808,0.798,0.253,0.293,0.919,0.949,0.869,0.212,0.96,0.162,0.465,0.737,0.081,0.818,0.636,0.0,0.657,0.909,0.515,0.0,0.758,0.152,0.99,0.505,0.566,0.899,0.364,0.515,0.384,0.707,0.192,0.99,0.143,0.71,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.8,0.303,0.98,0.202,0.798,0.465,0.192,0.404,0.485,0.576,0.384,0.869,0.182,0.485,0.828,0.98,0.636,0.0,0.081,0.212,0.636,0.737,0.869,0.677,0.374,0.556,0.98,0.414,0.818,0.253,0.929,0.838,0.495,0.455,0.131,0.455,0.131,0.606,0.737,0.838,0.667,0.535,0.0,0.758,0.04,0.919,0.949,0.02,0.687,0.313,0.939,0.818,0.015,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.8,0.818,0.475,0.111,0.323,0.758,0.859,0.697,0.889,0.242,0.747,0.99,0.424,0.657,0.343,0.505,0.848,0.253,0.788,0.485,0.444,0.01,0.899,0.929,0.162,0.071,0.172,0.879,0.111,0.121,0.293,0.152,0.838,0.485,0.091,0.04,0.202,0.818,0.141,0.141,0.889,0.515,0.848,0.303,0.646,0.273,0.101,0.505,0.889,0.384,0.475,0.434,0.142,0.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.72,0.303,0.687,0.616,0.202,0.667,0.273,0.152,0.859,0.212,0.798,0.97,0.455,0.798,0.323,0.303,0.566,0.333,0.232,0.394,0.899,0.354,0.485,0.242,0.798,0.273,0.545,0.737,0.04,0.475,0.626,0.747,0.545,0.465,0.061,0.091,0.141,0.949,0.263,0.818,0.535,0.444,0.606,1.0,0.121,0.657,0.899,0.212,0.394,0.737,0.01,0.657,0.133,0.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.7,0.424,0.707,0.687,0.909,0.323,0.192,0.131,0.455,0.505,0.121,0.859,0.444,0.404,0.242,0.768,0.556,0.848,0.687,0.798,0.202,0.374,0.101,0.525,0.747,0.263,0.273,0.566,0.899,0.424,0.545,0.111,0.333,0.576,0.596,0.091,0.263,0.707,0.465,0.667,0.677,0.515,0.424,0.929,0.727,0.131,0.576,0.788,0.909,0.808,0.03,0.848,0.261,0.51,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.96,0.283,0.333,0.545,0.414,0.616,0.616,0.232,0.434,0.96,0.889,0.96,0.101,0.869,0.808,0.677,0.535,0.222,0.889,0.586,0.97,0.333,0.99,0.556,0.101,0.414,0.848,0.465,0.424,0.061,0.081,0.404,0.747,0.061,0.616,0.434,0.596,0.061,0.313,0.222,0.768,0.606,0.505,0.939,0.939,0.04,0.737,0.182,0.828,0.556,0.545,0.303,0.266,0.93,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.74,0.02,0.949,0.091,0.838,0.02,0.374,0.051,0.606,0.081,0.051,0.475,0.566,0.232,0.758,0.051,0.04,0.828,0.162,0.424,0.545,0.263,0.616,0.828,1.0,0.939,0.657,0.727,0.515,0.091,0.727,0.354,0.495,1.0,0.111,0.192,0.99,0.677,0.051,0.788,0.697,0.939,0.222,0.061,0.02,0.475,0.293,0.737,0.96,0.505,0.646,0.061,0.242,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.92,0.758,0.283,0.081,0.657,0.525,0.495,0.859,0.636,0.465,0.061,0.535,0.182,0.081,0.313,0.162,0.949,0.222,0.97,0.364,0.273,0.364,0.646,0.172,0.606,0.747,0.475,0.364,0.687,0.727,0.202,0.687,0.141,0.343,0.687,0.838,0.323,0.162,0.636,0.808,0.253,0.04,0.899,0.939,0.374,0.616,0.182,0.121,0.899,0.677,0.162,0.919,0.272,0.33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.61,0.838,0.424,0.899,0.172,0.394,0.131,0.768,0.707,0.596,0.0,0.303,0.495,0.071,0.081,0.636,0.253,0.01,0.566,0.636,0.869,0.949,0.222,0.687,0.091,0.859,0.939,0.455,0.061,0.162,0.899,0.798,0.949,0.444,0.263,0.212,0.667,0.626,0.727,0.051,0.384,0.455,0.96,0.535,0.0,0.616,0.687,0.222,0.717,0.495,0.687,0.949,0.075,0.27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.93,0.212,0.545,0.101,0.737,0.242,0.232,0.909,0.606,0.424,0.919,0.384,0.232,0.909,0.313,0.818,0.04,0.949,0.687,0.465,0.071,0.384,0.949,0.798,0.505,0.01,0.879,0.869,0.535,0.343,0.929,0.616,0.808,0.515,0.273,0.172,0.364,0.061,0.03,0.434,0.384,0.939,0.212,0.939,0.848,0.485,0.758,0.859,0.495,0.121,0.697,0.404,0.27,0.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.66,0.859,0.909,0.717,0.323,0.768,0.798,0.869,0.0,0.354,0.525,0.616,0.273,0.212,0.96,0.848,0.535,0.535,0.424,0.232,0.727,0.273,0.859,0.071,0.808,0.111,0.879,0.818,0.556,0.152,0.03,0.707,0.121,0.606,0.202,0.515,0.384,0.091,1.0,0.525,0.566,0.596,0.323,0.232,0.677,0.424,0.162,0.626,0.01,0.121,0.677,0.576,0.145,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.7,0.303,0.505,0.919,0.394,0.495,0.394,0.657,0.313,0.091,0.606,0.374,0.051,0.667,0.303,0.586,0.737,0.414,0.101,0.889,0.182,0.848,0.444,0.091,0.828,0.99,0.212,0.101,0.717,0.949,0.576,0.616,0.859,0.172,0.798,0.97,0.485,0.232,0.182,0.273,0.899,0.566,0.303,0.505,0.96,0.909,0.727,0.525,0.182,0.172,0.869,0.838,0.177,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.73,0.899,0.162,0.111,0.475,0.263,0.202,0.0,0.747,0.101,0.586,0.495,0.182,0.697,0.646,0.242,0.081,0.273,0.535,0.323,0.97,0.677,0.727,0.525,0.343,0.0,0.162,0.525,0.576,0.253,0.03,0.576,1.0,0.596,0.465,0.03,0.96,0.242,0.889,0.424,0.242,0.697,0.535,0.152,0.727,0.414,0.424,0.141,0.606,0.99,0.404,0.616,0.214,0.9,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.87,0.182,0.727,0.0,0.091,0.778,0.061,0.788,0.212,0.051,0.727,0.838,0.667,0.818,0.717,0.596,0.152,0.404,0.899,0.283,0.384,0.505,0.374,0.141,0.717,1.0,0.333,0.929,0.515,0.394,0.798,0.899,0.848,0.121,0.273,0.616,0.616,0.091,0.586,0.687,0.687,0.687,0.061,0.737,0.939,0.253,0.333,0.717,0.727,0.071,0.556,0.061,0.177,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.6,0.556,0.091,0.677,0.01,0.222,0.899,0.596,0.465,0.869,0.869,0.768,0.808,0.838,0.96,0.657,0.889,0.475,0.646,0.859,0.313,0.434,0.818,0.071,0.051,0.394,0.798,0.889,0.424,0.697,0.96,0.747,0.717,0.99,0.01,0.343,0.465,0.758,0.404,0.263,0.152,0.485,0.293,0.535,0.283,0.727,0.788,0.889,0.778,0.535,0.03,0.333,0.185,0.33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.66,0.0,0.97,0.606,0.636,0.343,0.949,0.172,0.798,0.525,0.606,0.889,0.121,0.838,0.253,0.384,0.051,0.384,0.273,0.475,0.545,0.96,0.98,0.596,0.465,0.202,0.606,0.333,0.949,1.0,0.96,0.242,0.798,0.929,0.879,0.444,1.0,0.899,0.606,0.566,0.253,0.313,0.172,1.0,0.333,0.96,0.434,0.96,0.485,0.111,0.677,0.04,0.144,0.95,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.96,0.04,0.222,0.313,0.253,0.061,0.848,0.899,0.545,0.99,0.263,0.101,0.091,0.364,0.596,0.424,0.515,0.293,0.939,0.515,0.576,0.667,0.485,0.556,0.434,0.434,0.505,0.343,0.818,0.788,0.475,0.313,0.525,0.081,0.889,0.818,0.01,0.788,0.97,0.03,0.828,0.394,0.929,0.949,0.414,0.495,0.374,0.263,0.879,0.303,0.495,0.02,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.69,0.606,0.97,0.828,0.152,0.424,0.202,0.727,0.061,0.576,0.758,0.596,0.192,0.525,0.354,0.04,0.242,0.586,0.717,0.465,0.586,0.111,0.576,0.121,0.192,0.02,0.01,0.798,0.313,0.394,0.818,0.253,0.515,0.919,0.646,0.091,0.657,0.202,0.242,0.02,0.475,0.404,0.051,0.485,0.384,0.919,0.02,0.99,0.01,0.525,0.576,0.727,0.181,0.54,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.95,0.374,0.98,0.677,0.394,0.444,0.02,0.192,0.212,0.384,0.646,0.313,0.899,0.97,0.384,0.586,0.091,0.889,0.717,0.283,0.485,1.0,0.727,0.323,0.677,0.323,0.495,0.081,0.505,0.818,0.222,0.354,0.939,0.081,0.394,0.192,0.889,0.848,0.798,0.081,0.697,0.475,0.545,0.99,0.505,0.596,0.242,0.556,0.596,0.384,0.212,0.899,0.111,0.74,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.7,0.727,0.02,0.242,0.515,0.727,0.505,0.162,0.434,0.687,0.798,0.98,0.576,0.475,0.465,0.091,0.909,0.232,0.293,0.747,0.091,0.535,0.687,0.222,0.505,0.96,0.131,0.97,0.879,0.909,0.374,0.202,0.354,0.131,0.394,0.475,0.667,0.495,0.798,0.747,0.071,0.081,0.566,0.071,0.616,0.354,0.636,0.02,0.04,0.768,0.727,0.566,0.023,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.89,0.091,0.091,0.576,0.343,0.232,0.697,0.768,0.97,0.949,0.838,0.374,0.737,0.626,0.99,0.121,0.758,0.333,0.879,0.162,0.636,0.081,0.677,0.97,0.374,0.0,1.0,0.374,0.697,0.828,0.293,0.455,0.879,0.556,0.788,0.04,0.98,0.404,0.02,0.465,0.525,0.606,0.485,0.515,0.535,0.525,0.182,0.626,0.152,0.586,0.566,0.051,0.0,0.48,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.92,0.657,0.667,0.242,0.131,0.182,0.879,0.576,0.899,0.545,0.242,0.596,0.576,0.222,0.424,0.182,0.596,0.717,0.394,0.889,0.838,0.646,0.576,0.808,0.586,0.293,0.374,0.051,0.596,0.434,0.253,0.424,0.303,0.848,0.545,0.505,0.273,0.818,0.232,0.313,0.02,0.202,0.545,0.646,0.657,0.121,0.061,0.747,0.242,0.889,0.929,0.03,0.234,0.09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.75,0.051,0.051,0.394,0.131,0.495,0.293,0.202,0.242,0.535,0.626,0.485,0.475,0.081,0.717,0.01,0.101,0.667,0.162,0.242,0.455,0.657,0.061,0.02,0.717,0.818,0.303,0.798,0.919,0.192,0.525,0.616,0.697,0.485,0.798,0.495,0.848,0.818,0.242,0.364,0.778,0.354,0.889,0.293,0.162,0.626,0.313,0.152,0.242,0.525,0.535,0.505,0.024,0.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.62,0.889,0.141,0.616,1.0,0.061,0.586,0.303,0.091,0.818,0.869,0.909,0.667,0.323,0.404,0.323,0.717,0.697,0.455,0.101,0.323,0.485,0.444,0.657,0.566,0.616,0.343,0.283,0.929,1.0,0.333,0.98,0.808,0.061,0.424,0.525,0.838,0.97,0.636,0.162,0.98,0.303,0.949,0.667,0.899,0.404,0.424,0.616,0.303,0.707,0.99,0.707,0.224,0.55,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.95,0.636,0.343,0.586,0.162,0.444,0.99,0.202,0.081,0.313,0.253,0.889,0.404,0.364,0.596,0.869,0.747,0.727,0.111,0.192,0.545,0.263,0.525,0.394,0.889,0.737,0.98,0.384,0.939,0.263,0.071,0.576,0.444,0.444,0.404,0.404,0.081,0.172,0.758,0.465,0.616,0.626,0.677,0.586,0.929,0.808,0.162,0.96,0.616,0.333,0.303,0.343,0.016,0.96,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.99,0.525,0.465,0.414,0.596,0.04,0.747,0.768,0.576,0.535,0.242,0.616,0.263,0.929,0.061,0.889,0.323,0.384,0.838,0.01,0.293,0.667,0.727,0.091,0.323,0.788,0.737,0.717,0.081,0.657,0.909,0.232,0.354,0.202,0.576,0.051,0.828,0.364,0.737,0.828,0.869,0.424,0.02,0.788,0.606,0.273,0.465,0.596,1.0,0.121,0.131,0.535,0.271,0.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.73,0.869,0.081,0.364,0.535,0.273,0.747,0.434,0.232,0.808,0.121,0.364,0.061,0.687,0.273,0.879,0.394,0.04,0.828,0.646,0.778,0.646,0.919,0.586,0.091,0.717,0.333,0.818,0.253,0.04,0.556,0.071,0.091,0.788,0.232,0.525,0.768,0.01,0.828,0.343,0.212,0.505,0.414,0.525,0.838,0.091,0.101,0.354,0.657,0.869,0.253,0.051,0.271,0.96,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
